features,n_features,score
"['ClientPeriodGroup', 'HasOnlineSecurityService', 'IsAloneSenior', 'NotAlone', 'ClientPeriod', 'HasDeviceProtection', 'PaymentMethod', 'TotalSpent', 'AverageMonthlySpend', 'HasOnlineTV', 'HasInternetService', 'HasMovieSubscription', 'HasOnlineBackup']",13,0.829686753554343
"['HasInternetService', 'HasOnlineSecurityService', 'HasChild', 'NotAlone', 'AverageMonthlySpend', 'HasTechSupportAccess', 'HasPartner', 'HasMovieSubscription', 'MonthlySpending', 'HasOnlineTV', 'ClientPeriodGroup', 'TotalSpent', 'PaymentMethod']",13,0.8296822678715211
"['HasInternetService', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'IsAloneSenior', 'MonthlySpending', 'HasMovieSubscription', 'ClientPeriodGroup', 'HasChild', 'PaymentMethod', 'HasPartner', 'HasDeviceProtection', 'TotalSpent', 'NotAlone', 'HasOnlineTV', 'IsBillingPaperless', 'HasOnlineBackup']",16,0.8296814268059919
"['HasMovieSubscription', 'HasChild', 'TotalSpent', 'PaymentMethod', 'HasOnlineTV', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'IsBillingPaperless', 'NotAlone', 'IsSeniorCitizen', 'ClientPeriodGroup', 'HasPartner', 'MonthlySpending']",13,0.8296797446749338
"['AverageMonthlySpend', 'IsBillingPaperless', 'HasPartner', 'ClientPeriodGroup', 'HasChild', 'HasDeviceProtection', 'HasOnlineBackup', 'HasOnlineTV', 'IsAloneSenior', 'MonthlySpending', 'HasOnlineSecurityService', 'ClientPeriod', 'HasInternetService']",13,0.8296777821886993
"['HasPartner', 'AverageMonthlySpend', 'HasChild', 'ClientPeriod', 'HasTechSupportAccess', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineBackup', 'MonthlySpending', 'HasOnlineSecurityService', 'HasDeviceProtection', 'IsBillingPaperless']",12,0.8296702125989374
"['IsAloneSenior', 'TotalSpent', 'HasMovieSubscription', 'MonthlySpending', 'HasOnlineBackup', 'NotAlone', 'HasContractPhone', 'HasInternetService', 'AverageMonthlySpend', 'IsBillingPaperless', 'HasTechSupportAccess', 'HasDeviceProtection']",12,0.8296690911782317
"['HasInternetService', 'IsBillingPaperless', 'HasDeviceProtection', 'HasTechSupportAccess', 'HasChild', 'MonthlySpending', 'HasMovieSubscription', 'ClientPeriod', 'HasPartner', 'NotAlone', 'TotalSpent', 'AverageMonthlySpend', 'ClientPeriodGroup']",13,0.8296674090471736
"['TotalSpent', 'HasOnlineSecurityService', 'HasOnlineBackup', 'IsSeniorCitizen', 'NotAlone', 'IsAloneSenior', 'HasDeviceProtection', 'ClientPeriodGroup', 'HasTechSupportAccess', 'ClientPeriod', 'HasMovieSubscription', 'IsBillingPaperless', 'HasOnlineTV']",13,0.8296646054954101
"['ClientPeriod', 'IsAloneSenior', 'HasMovieSubscription', 'HasOnlineBackup', 'IsSeniorCitizen', 'ClientPeriodGroup', 'HasOnlineTV', 'AverageMonthlySpend', 'PaymentMethod', 'HasDeviceProtection', 'IsBillingPaperless', 'HasInternetService']",12,0.8296609608781172
"['HasDeviceProtection', 'IsSeniorCitizen', 'HasPartner', 'HasChild', 'IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineTV', 'ClientPeriod', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasInternetService', 'HasMovieSubscription', 'AverageMonthlySpend']",13,0.8296564751952954
"['IsAloneSenior', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasChild', 'HasContractPhone', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasOnlineSecurityService', 'MonthlySpending', 'TotalSpent', 'HasDeviceProtection', 'HasMovieSubscription', 'HasOnlineTV', 'HasPartner']",14,0.8296486252503573
"['HasInternetService', 'HasChild', 'IsAloneSenior', 'HasPartner', 'ClientPeriod', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasOnlineTV', 'AverageMonthlySpend', 'NotAlone', 'HasDeviceProtection', 'HasOnlineBackup', 'HasOnlineSecurityService', 'ClientPeriodGroup']",14,0.8296475038296518
"['PaymentMethod', 'HasPartner', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasContractPhone', 'IsBillingPaperless', 'HasOnlineBackup', 'HasOnlineTV', 'AverageMonthlySpend', 'IsSeniorCitizen', 'TotalSpent', 'HasDeviceProtection']",12,0.8296463824089463
"['NotAlone', 'IsBillingPaperless', 'HasMovieSubscription', 'HasDeviceProtection', 'HasOnlineBackup', 'ClientPeriod', 'AverageMonthlySpend', 'IsAloneSenior', 'HasChild', 'IsSeniorCitizen', 'HasTechSupportAccess', 'MonthlySpending', 'PaymentMethod', 'ClientPeriodGroup']",14,0.8296444199227117
"['HasOnlineSecurityService', 'IsAloneSenior', 'HasOnlineBackup', 'HasMovieSubscription', 'HasChild', 'HasTechSupportAccess', 'MonthlySpending', 'ClientPeriod', 'IsBillingPaperless', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasPartner', 'NotAlone']",13,0.8296371306881262
"['HasMovieSubscription', 'IsBillingPaperless', 'AverageMonthlySpend', 'TotalSpent', 'MonthlySpending', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'NotAlone', 'ClientPeriodGroup', 'HasOnlineTV', 'PaymentMethod', 'HasPartner', 'HasTechSupportAccess']",13,0.8296365699777736
"['IsSeniorCitizen', 'ClientPeriod', 'HasPartner', 'MonthlySpending', 'HasOnlineBackup', 'HasOnlineTV', 'HasTechSupportAccess', 'PaymentMethod', 'HasDeviceProtection', 'IsAloneSenior', 'ClientPeriodGroup', 'NotAlone', 'IsBillingPaperless']",13,0.8296318039397752
"['IsSeniorCitizen', 'PaymentMethod', 'HasChild', 'ClientPeriodGroup', 'HasOnlineTV', 'HasPartner', 'MonthlySpending', 'TotalSpent', 'IsAloneSenior', 'HasContractPhone', 'AverageMonthlySpend', 'HasOnlineBackup']",12,0.8296301218087169
"['MonthlySpending', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasChild', 'IsBillingPaperless', 'HasInternetService', 'HasPartner', 'HasDeviceProtection', 'ClientPeriod', 'AverageMonthlySpend', 'NotAlone', 'ClientPeriodGroup']",12,0.8296290003880116
"['HasPartner', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsAloneSenior', 'HasOnlineSecurityService', 'PaymentMethod', 'HasChild', 'HasMovieSubscription', 'IsBillingPaperless', 'TotalSpent', 'MonthlySpending', 'ClientPeriod', 'NotAlone', 'IsSeniorCitizen']",14,0.8296264771914242
"['AverageMonthlySpend', 'ClientPeriod', 'MonthlySpending', 'PaymentMethod', 'IsBillingPaperless', 'HasDeviceProtection', 'IsAloneSenior', 'HasPartner', 'NotAlone', 'HasChild', 'ClientPeriodGroup', 'HasInternetService']",12,0.8296236736396606
"['HasOnlineTV', 'IsBillingPaperless', 'HasMovieSubscription', 'HasOnlineBackup', 'HasPartner', 'NotAlone', 'ClientPeriodGroup', 'HasContractPhone', 'IsSeniorCitizen', 'PaymentMethod', 'IsAloneSenior', 'HasTechSupportAccess']",12,0.8296200290223679
"['TotalSpent', 'IsBillingPaperless', 'AverageMonthlySpend', 'ClientPeriodGroup', 'NotAlone', 'ClientPeriod', 'HasPartner', 'HasMovieSubscription', 'HasInternetService', 'HasDeviceProtection', 'HasTechSupportAccess', 'IsSeniorCitizen']",12,0.8296183468913098
"['IsBillingPaperless', 'IsSeniorCitizen', 'AverageMonthlySpend', 'HasDeviceProtection', 'ClientPeriod', 'HasOnlineSecurityService', 'IsAloneSenior', 'MonthlySpending', 'HasPartner', 'TotalSpent', 'HasInternetService', 'HasOnlineBackup']",12,0.8296169451154278
"['HasOnlineSecurityService', 'HasTechSupportAccess', 'HasChild', 'ClientPeriod', 'HasMovieSubscription', 'IsBillingPaperless', 'NotAlone', 'ClientPeriodGroup', 'AverageMonthlySpend', 'HasPartner', 'HasOnlineBackup', 'HasDeviceProtection']",12,0.8296169451154278
"['HasMovieSubscription', 'TotalSpent', 'AverageMonthlySpend', 'IsSeniorCitizen', 'IsAloneSenior', 'NotAlone', 'MonthlySpending', 'HasChild', 'ClientPeriodGroup', 'PaymentMethod', 'IsBillingPaperless', 'HasDeviceProtection', 'HasOnlineSecurityService', 'ClientPeriod', 'HasOnlineTV', 'HasPartner']",16,0.8296130201429586
"['ClientPeriod', 'HasPartner', 'HasChild', 'IsAloneSenior', 'HasMovieSubscription', 'TotalSpent', 'HasTechSupportAccess', 'NotAlone', 'HasInternetService', 'PaymentMethod', 'AverageMonthlySpend', 'IsSeniorCitizen']",12,0.8296076933946077
"['HasPartner', 'NotAlone', 'ClientPeriod', 'HasOnlineBackup', 'HasTechSupportAccess', 'HasOnlineTV', 'ClientPeriodGroup', 'IsBillingPaperless', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasInternetService', 'AverageMonthlySpend']",12,0.8296060112635496
"['AverageMonthlySpend', 'HasOnlineTV', 'IsAloneSenior', 'PaymentMethod', 'ClientPeriod', 'IsBillingPaperless', 'HasOnlineBackup', 'HasChild', 'ClientPeriodGroup', 'HasPartner', 'MonthlySpending', 'NotAlone', 'HasOnlineSecurityService']",13,0.8295950774116712
"['AverageMonthlySpend', 'HasChild', 'MonthlySpending', 'NotAlone', 'ClientPeriodGroup', 'HasTechSupportAccess', 'IsSeniorCitizen', 'ClientPeriod', 'HasDeviceProtection', 'TotalSpent', 'HasOnlineTV', 'HasOnlineSecurityService', 'HasPartner']",13,0.8295886292426148
"['HasInternetService', 'IsAloneSenior', 'ClientPeriodGroup', 'HasTechSupportAccess', 'MonthlySpending', 'HasOnlineTV', 'NotAlone', 'ClientPeriod', 'HasChild', 'IsSeniorCitizen', 'HasMovieSubscription', 'TotalSpent']",12,0.8295866667563804
"['ClientPeriod', 'NotAlone', 'MonthlySpending', 'HasOnlineSecurityService', 'PaymentMethod', 'AverageMonthlySpend', 'HasChild', 'HasInternetService', 'HasOnlineBackup', 'ClientPeriodGroup', 'HasMovieSubscription', 'HasDeviceProtection']",12,0.8295824614287349
"['HasOnlineBackup', 'IsSeniorCitizen', 'HasChild', 'ClientPeriodGroup', 'HasTechSupportAccess', 'HasDeviceProtection', 'PaymentMethod', 'IsAloneSenior', 'IsBillingPaperless', 'HasInternetService', 'HasOnlineTV', 'AverageMonthlySpend', 'MonthlySpending', 'NotAlone']",14,0.8295793775217949
"['HasOnlineSecurityService', 'HasDeviceProtection', 'TotalSpent', 'HasContractPhone', 'IsSeniorCitizen', 'HasOnlineTV', 'IsAloneSenior', 'HasPartner', 'AverageMonthlySpend', 'HasOnlineBackup', 'HasMovieSubscription', 'MonthlySpending', 'ClientPeriodGroup']",13,0.8295726489975621
"['HasChild', 'HasPartner', 'IsBillingPaperless', 'TotalSpent', 'IsSeniorCitizen', 'ClientPeriod', 'HasOnlineSecurityService', 'HasOnlineTV', 'HasDeviceProtection', 'PaymentMethod', 'ClientPeriodGroup', 'HasOnlineBackup', 'IsAloneSenior']",13,0.829572648997562
"['NotAlone', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasPartner', 'AverageMonthlySpend', 'HasOnlineBackup', 'TotalSpent', 'HasOnlineTV', 'IsAloneSenior', 'HasMovieSubscription', 'MonthlySpending', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasInternetService', 'ClientPeriod']",15,0.8295718079320329
"['IsAloneSenior', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasTechSupportAccess', 'TotalSpent', 'AverageMonthlySpend', 'HasContractPhone', 'HasOnlineTV', 'HasOnlineSecurityService', 'MonthlySpending', 'HasOnlineBackup', 'HasDeviceProtection', 'HasChild']",13,0.829569565090622
"['IsSeniorCitizen', 'HasMovieSubscription', 'PaymentMethod', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasOnlineTV', 'HasPartner', 'TotalSpent', 'ClientPeriod', 'MonthlySpending', 'HasDeviceProtection', 'HasTechSupportAccess', 'NotAlone', 'AverageMonthlySpend', 'IsAloneSenior']",15,0.8295676026043876
"['IsBillingPaperless', 'NotAlone', 'MonthlySpending', 'AverageMonthlySpend', 'ClientPeriodGroup', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineBackup', 'HasDeviceProtection', 'HasTechSupportAccess', 'IsAloneSenior', 'ClientPeriod', 'HasOnlineTV', 'PaymentMethod', 'HasChild', 'HasPartner']",16,0.829566481183682
"['HasInternetService', 'NotAlone', 'TotalSpent', 'HasMovieSubscription', 'HasTechSupportAccess', 'AverageMonthlySpend', 'HasOnlineTV', 'IsBillingPaperless', 'PaymentMethod', 'HasChild', 'ClientPeriodGroup', 'HasDeviceProtection', 'IsAloneSenior', 'HasOnlineBackup', 'MonthlySpending']",15,0.8295535848455691
"['NotAlone', 'ClientPeriodGroup', 'HasOnlineBackup', 'ClientPeriod', 'AverageMonthlySpend', 'MonthlySpending', 'TotalSpent', 'HasDeviceProtection', 'HasChild', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasPartner', 'HasOnlineTV', 'PaymentMethod']",14,0.8295499402282763
"['HasMovieSubscription', 'IsSeniorCitizen', 'HasChild', 'ClientPeriodGroup', 'NotAlone', 'IsAloneSenior', 'HasPartner', 'HasOnlineSecurityService', 'MonthlySpending', 'TotalSpent', 'AverageMonthlySpend', 'HasDeviceProtection', 'HasInternetService', 'ClientPeriod', 'HasOnlineBackup', 'HasOnlineTV']",16,0.8295420902833381
"['IsAloneSenior', 'NotAlone', 'HasOnlineBackup', 'HasMovieSubscription', 'HasOnlineTV', 'IsSeniorCitizen', 'MonthlySpending', 'ClientPeriod', 'TotalSpent', 'HasInternetService', 'HasPartner', 'PaymentMethod']",12,0.8295415295729854
"['HasTechSupportAccess', 'HasMovieSubscription', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'IsBillingPaperless', 'ClientPeriodGroup', 'AverageMonthlySpend', 'NotAlone', 'HasOnlineTV', 'TotalSpent', 'PaymentMethod', 'HasPartner', 'MonthlySpending']",14,0.8295367635349873
"['IsSeniorCitizen', 'ClientPeriod', 'AverageMonthlySpend', 'HasDeviceProtection', 'PaymentMethod', 'IsAloneSenior', 'HasPartner', 'NotAlone', 'HasInternetService', 'MonthlySpending', 'HasOnlineBackup', 'HasMovieSubscription', 'TotalSpent', 'HasOnlineTV', 'HasChild']",15,0.8295336796280471
"['ClientPeriod', 'PaymentMethod', 'IsBillingPaperless', 'TotalSpent', 'NotAlone', 'HasPartner', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasChild', 'AverageMonthlySpend', 'HasInternetService', 'HasDeviceProtection', 'IsAloneSenior', 'HasOnlineTV']",14,0.8295294743004017
"['ClientPeriodGroup', 'HasOnlineSecurityService', 'HasChild', 'HasDeviceProtection', 'HasMovieSubscription', 'IsSeniorCitizen', 'MonthlySpending', 'HasContractPhone', 'TotalSpent', 'NotAlone', 'HasOnlineTV', 'HasOnlineBackup']",12,0.8295244279072271
"['HasChild', 'HasOnlineBackup', 'HasDeviceProtection', 'IsSeniorCitizen', 'PaymentMethod', 'HasMovieSubscription', 'HasInternetService', 'MonthlySpending', 'ClientPeriod', 'NotAlone', 'HasPartner', 'HasOnlineSecurityService']",12,0.8295233064865216
"['HasMovieSubscription', 'HasTechSupportAccess', 'HasDeviceProtection', 'HasOnlineTV', 'HasChild', 'HasInternetService', 'IsBillingPaperless', 'NotAlone', 'HasPartner', 'ClientPeriod', 'ClientPeriodGroup', 'IsSeniorCitizen', 'AverageMonthlySpend', 'IsAloneSenior']",14,0.8295191011588762
"['AverageMonthlySpend', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'IsAloneSenior', 'ClientPeriod', 'MonthlySpending', 'PaymentMethod', 'NotAlone', 'HasOnlineTV', 'HasDeviceProtection']",12,0.8295148958312307
"['HasTechSupportAccess', 'HasMovieSubscription', 'IsBillingPaperless', 'NotAlone', 'ClientPeriod', 'TotalSpent', 'HasPartner', 'HasChild', 'HasOnlineBackup', 'HasInternetService', 'HasOnlineTV', 'AverageMonthlySpend', 'IsSeniorCitizen']",13,0.8295140547657015
"['HasOnlineBackup', 'HasTechSupportAccess', 'HasMovieSubscription', 'HasChild', 'HasOnlineTV', 'HasOnlineSecurityService', 'PaymentMethod', 'HasPartner', 'TotalSpent', 'ClientPeriod', 'NotAlone', 'IsSeniorCitizen']",12,0.8295095690828798
"['HasChild', 'PaymentMethod', 'HasPartner', 'HasDeviceProtection', 'MonthlySpending', 'ClientPeriod', 'IsSeniorCitizen', 'ClientPeriodGroup', 'NotAlone', 'HasOnlineBackup', 'TotalSpent', 'HasOnlineSecurityService', 'IsAloneSenior', 'AverageMonthlySpend']",14,0.8295078869518216
"['HasOnlineBackup', 'ClientPeriodGroup', 'HasDeviceProtection', 'AverageMonthlySpend', 'HasInternetService', 'ClientPeriod', 'HasChild', 'HasPartner', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'IsBillingPaperless', 'HasMovieSubscription', 'NotAlone', 'HasOnlineTV']",14,0.8295045226897052
"['IsSeniorCitizen', 'HasContractPhone', 'IsAloneSenior', 'PaymentMethod', 'HasMovieSubscription', 'MonthlySpending', 'HasTechSupportAccess', 'NotAlone', 'TotalSpent', 'HasOnlineBackup', 'HasDeviceProtection', 'IsBillingPaperless']",12,0.8294952709688852
"['HasDeviceProtection', 'IsAloneSenior', 'HasContractPhone', 'HasChild', 'TotalSpent', 'HasInternetService', 'NotAlone', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasPartner', 'MonthlySpending', 'HasOnlineBackup']",12,0.829494429903356
"['HasDeviceProtection', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'MonthlySpending', 'HasOnlineBackup', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasOnlineTV', 'PaymentMethod', 'HasPartner', 'HasChild', 'IsBillingPaperless', 'IsAloneSenior', 'TotalSpent']",15,0.8294924674171215
"['MonthlySpending', 'IsBillingPaperless', 'AverageMonthlySpend', 'HasContractPhone', 'IsAloneSenior', 'HasMovieSubscription', 'HasOnlineTV', 'NotAlone', 'HasDeviceProtection', 'PaymentMethod', 'ClientPeriodGroup', 'HasChild', 'TotalSpent']",13,0.8294874210239468
"['HasOnlineTV', 'HasTechSupportAccess', 'NotAlone', 'HasChild', 'ClientPeriod', 'HasOnlineBackup', 'AverageMonthlySpend', 'IsAloneSenior', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'TotalSpent', 'HasPartner']",12,0.8294843371170068
"['HasDeviceProtection', 'MonthlySpending', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasOnlineBackup', 'HasChild', 'HasTechSupportAccess', 'HasInternetService', 'ClientPeriod', 'HasOnlineTV', 'TotalSpent']",13,0.8294837764066539
"['TotalSpent', 'HasMovieSubscription', 'HasTechSupportAccess', 'HasPartner', 'HasDeviceProtection', 'HasInternetService', 'HasContractPhone', 'IsBillingPaperless', 'AverageMonthlySpend', 'MonthlySpending', 'NotAlone', 'HasOnlineTV', 'HasOnlineBackup']",13,0.829482935341125
"['HasChild', 'HasMovieSubscription', 'TotalSpent', 'HasPartner', 'HasContractPhone', 'HasOnlineBackup', 'MonthlySpending', 'HasOnlineTV', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'HasDeviceProtection', 'ClientPeriodGroup']",12,0.8294748050410105
"['HasOnlineTV', 'HasChild', 'HasTechSupportAccess', 'IsSeniorCitizen', 'TotalSpent', 'ClientPeriodGroup', 'NotAlone', 'IsBillingPaperless', 'PaymentMethod', 'AverageMonthlySpend', 'HasInternetService', 'HasMovieSubscription', 'IsAloneSenior', 'HasPartner', 'HasOnlineBackup']",15,0.8294655533201901
"['IsAloneSenior', 'IsBillingPaperless', 'HasDeviceProtection', 'NotAlone', 'ClientPeriodGroup', 'IsSeniorCitizen', 'HasInternetService', 'HasChild', 'TotalSpent', 'HasTechSupportAccess', 'HasPartner', 'PaymentMethod']",12,0.8294633104787795
"['HasOnlineTV', 'HasPartner', 'IsAloneSenior', 'HasTechSupportAccess', 'HasChild', 'HasMovieSubscription', 'IsSeniorCitizen', 'TotalSpent', 'HasOnlineBackup', 'PaymentMethod', 'ClientPeriod', 'HasOnlineSecurityService']",12,0.8294630301236029
"['HasDeviceProtection', 'TotalSpent', 'HasMovieSubscription', 'IsAloneSenior', 'HasOnlineTV', 'NotAlone', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasOnlineSecurityService', 'HasTechSupportAccess', 'AverageMonthlySpend', 'PaymentMethod', 'HasChild']",13,0.8294616283477212
"['HasDeviceProtection', 'IsAloneSenior', 'MonthlySpending', 'HasPartner', 'HasChild', 'HasOnlineTV', 'HasInternetService', 'HasTechSupportAccess', 'IsBillingPaperless', 'HasMovieSubscription', 'IsSeniorCitizen', 'ClientPeriod', 'NotAlone', 'AverageMonthlySpend', 'HasOnlineBackup']",15,0.829459105151134
"['IsSeniorCitizen', 'HasOnlineSecurityService', 'ClientPeriod', 'HasDeviceProtection', 'HasMovieSubscription', 'IsBillingPaperless', 'HasPartner', 'HasInternetService', 'HasOnlineBackup', 'ClientPeriodGroup', 'NotAlone', 'HasOnlineTV']",12,0.8294526569820775
"['HasOnlineSecurityService', 'HasInternetService', 'HasOnlineBackup', 'TotalSpent', 'ClientPeriodGroup', 'HasOnlineTV', 'IsSeniorCitizen', 'HasDeviceProtection', 'HasMovieSubscription', 'PaymentMethod', 'HasTechSupportAccess', 'NotAlone']",12,0.8294439659716101
"['HasMovieSubscription', 'TotalSpent', 'HasDeviceProtection', 'HasTechSupportAccess', 'MonthlySpending', 'NotAlone', 'IsAloneSenior', 'HasOnlineBackup', 'HasOnlineTV', 'HasOnlineSecurityService', 'HasPartner', 'ClientPeriodGroup', 'AverageMonthlySpend', 'IsSeniorCitizen', 'HasInternetService', 'PaymentMethod', 'HasChild']",17,0.8294406017094937
"['IsSeniorCitizen', 'AverageMonthlySpend', 'IsAloneSenior', 'ClientPeriodGroup', 'IsBillingPaperless', 'HasPartner', 'HasTechSupportAccess', 'HasDeviceProtection', 'MonthlySpending', 'HasOnlineSecurityService', 'HasInternetService', 'HasOnlineTV']",12,0.8294358356714954
"['AverageMonthlySpend', 'NotAlone', 'HasChild', 'IsAloneSenior', 'HasMovieSubscription', 'MonthlySpending', 'ClientPeriodGroup', 'ClientPeriod', 'HasTechSupportAccess', 'HasDeviceProtection', 'IsBillingPaperless', 'HasInternetService']",12,0.8294352749611428
"['HasPartner', 'IsBillingPaperless', 'HasChild', 'AverageMonthlySpend', 'TotalSpent', 'HasOnlineTV', 'IsAloneSenior', 'HasDeviceProtection', 'MonthlySpending', 'ClientPeriod', 'HasMovieSubscription', 'IsSeniorCitizen', 'HasContractPhone']",13,0.8294299482127917
"['HasChild', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'AverageMonthlySpend', 'HasMovieSubscription', 'IsBillingPaperless', 'IsSeniorCitizen', 'TotalSpent', 'HasOnlineBackup', 'HasDeviceProtection', 'PaymentMethod', 'HasInternetService']",12,0.8294237803989118
"['HasOnlineSecurityService', 'HasMovieSubscription', 'HasDeviceProtection', 'NotAlone', 'HasOnlineTV', 'HasInternetService', 'HasTechSupportAccess', 'HasPartner', 'IsSeniorCitizen', 'MonthlySpending', 'IsBillingPaperless', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsAloneSenior', 'HasChild']",15,0.829423219688559
"['HasOnlineTV', 'HasChild', 'IsAloneSenior', 'HasDeviceProtection', 'HasMovieSubscription', 'MonthlySpending', 'IsSeniorCitizen', 'HasOnlineSecurityService', 'NotAlone', 'IsBillingPaperless', 'ClientPeriodGroup', 'HasOnlineBackup', 'PaymentMethod', 'HasInternetService']",14,0.8294215375575008
"['AverageMonthlySpend', 'IsBillingPaperless', 'HasPartner', 'HasChild', 'IsSeniorCitizen', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsAloneSenior', 'HasDeviceProtection', 'NotAlone', 'PaymentMethod', 'HasOnlineTV', 'ClientPeriodGroup', 'HasOnlineSecurityService', 'TotalSpent']",15,0.8294212572023246
"['ClientPeriod', 'HasDeviceProtection', 'HasTechSupportAccess', 'HasOnlineBackup', 'IsAloneSenior', 'NotAlone', 'HasInternetService', 'IsBillingPaperless', 'HasPartner', 'AverageMonthlySpend', 'ClientPeriodGroup', 'IsSeniorCitizen', 'MonthlySpending']",13,0.8294209768471482
"['HasInternetService', 'AverageMonthlySpend', 'HasPartner', 'IsBillingPaperless', 'IsAloneSenior', 'HasOnlineTV', 'PaymentMethod', 'MonthlySpending', 'HasMovieSubscription', 'HasDeviceProtection', 'ClientPeriod', 'NotAlone']",12,0.8294190143609136
"['MonthlySpending', 'AverageMonthlySpend', 'HasPartner', 'HasOnlineBackup', 'HasMovieSubscription', 'ClientPeriod', 'HasTechSupportAccess', 'TotalSpent', 'HasOnlineTV', 'HasDeviceProtection', 'IsBillingPaperless', 'HasInternetService', 'NotAlone', 'IsAloneSenior']",14,0.8294142483229153
"['IsAloneSenior', 'HasPartner', 'ClientPeriod', 'PaymentMethod', 'NotAlone', 'IsSeniorCitizen', 'HasChild', 'HasOnlineTV', 'ClientPeriodGroup', 'MonthlySpending', 'HasInternetService', 'AverageMonthlySpend', 'HasOnlineBackup', 'HasDeviceProtection']",14,0.8294092019297409
"['HasInternetService', 'HasDeviceProtection', 'IsSeniorCitizen', 'HasPartner', 'IsBillingPaperless', 'HasOnlineBackup', 'HasMovieSubscription', 'ClientPeriodGroup', 'ClientPeriod', 'TotalSpent', 'HasOnlineTV', 'HasChild', 'MonthlySpending', 'NotAlone']",14,0.8294069590883298
"['HasMovieSubscription', 'TotalSpent', 'ClientPeriodGroup', 'IsAloneSenior', 'HasTechSupportAccess', 'HasOnlineSecurityService', 'IsSeniorCitizen', 'HasChild', 'ClientPeriod', 'HasDeviceProtection', 'NotAlone', 'IsBillingPaperless']",12,0.8293993894985681
"['HasOnlineTV', 'HasOnlineSecurityService', 'ClientPeriod', 'IsBillingPaperless', 'IsAloneSenior', 'TotalSpent', 'HasDeviceProtection', 'HasPartner', 'PaymentMethod', 'AverageMonthlySpend', 'HasChild', 'HasMovieSubscription', 'ClientPeriodGroup', 'MonthlySpending', 'HasOnlineBackup']",15,0.8293993894985681
"['HasMovieSubscription', 'ClientPeriod', 'MonthlySpending', 'ClientPeriodGroup', 'HasChild', 'NotAlone', 'HasOnlineSecurityService', 'TotalSpent', 'HasPartner', 'HasOnlineTV', 'HasInternetService', 'AverageMonthlySpend', 'IsAloneSenior', 'HasOnlineBackup']",14,0.8293991091433917
"['HasOnlineSecurityService', 'IsAloneSenior', 'HasTechSupportAccess', 'HasDeviceProtection', 'IsBillingPaperless', 'NotAlone', 'HasOnlineBackup', 'HasInternetService', 'MonthlySpending', 'TotalSpent', 'HasPartner', 'ClientPeriodGroup', 'HasChild', 'IsSeniorCitizen']",14,0.8293940627502169
"['NotAlone', 'AverageMonthlySpend', 'TotalSpent', 'ClientPeriod', 'HasTechSupportAccess', 'HasPartner', 'HasChild', 'MonthlySpending', 'HasDeviceProtection', 'IsAloneSenior', 'HasInternetService', 'HasOnlineTV', 'IsBillingPaperless']",13,0.8293834092535152
"['NotAlone', 'HasPartner', 'IsBillingPaperless', 'HasDeviceProtection', 'TotalSpent', 'HasMovieSubscription', 'HasTechSupportAccess', 'IsAloneSenior', 'ClientPeriod', 'ClientPeriodGroup', 'HasChild', 'HasInternetService', 'AverageMonthlySpend']",13,0.8293800449913987
